2theta,intensity,b1,b2,h,k,l,phase,phase_idx
85.47012530259609,0.004121005447410133,0.00055109,2.6614659600000005e-06,2,0,4,LiFePO4,1
85.7835292026241,0.010144916462157465,0.00055109,2.692881e-06,6,3,2,LiFePO4,1
86.09338871632376,0.0006105195452124899,0.00055109,2.72448036e-06,2,5,1,LiFePO4,1
86.13795951634044,0.009231165394823639,0.00055109,2.729104e-06,4,4,2,LiFePO4,1
86.21223709872535,0.008616602136324852,0.00055109,2.73670849e-06,6,1,3,LiFePO4,1
86.5859163768604,0.00787427500850321,0.00055109,2.77488964e-06,6,4,0,LiFePO4,1
86.81436484108832,0.0015904010546554396,0.00055109,2.79859441e-06,8,0,2,LiFePO4,1
87.37847295269792,0.0020760874607240517,0.00055109,2.8571140900000002e-06,2,1,4,LiFePO4,1
88.44890475712155,0.009698731540714418,0.00055109,2.9701075599999996e-06,9,0,1,LiFePO4,1
88.4728775437187,0.025446662594822606,0.00055109,2.97252081e-06,4,3,3,LiFePO4,1
88.72040826410814,0.014006010842116062,0.00055109,2.9991312399999996e-06,8,1,2,LiFePO4,1
88.71927188164345,0.00036943351529673455,0.00055109,2.9991312399999996e-06,3,0,4,LiFePO4,1
89.34090828717909,0.03050252417445029,0.00055109,3.0660009999999998e-06,3,5,1,LiFePO4,1
89.720662944755,0.00015300188901730427,0.00055109,3.1074638399999996e-06,6,4,1,LiFePO4,1
